Área Total log,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta log,Enlaces
4.465908118654584,4,3,0,35,4,13.165424782571753,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-martin-de-porres-lima-4-dormitorios-143415194
4.477336814478207,3,2,1,5,4,12.48332931179837,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-villa-club-carabayllo-3-dormitorios-143870634
4.48863636973214,3,2,1,34,3,13.134787872709577,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-javier-prado-et4-san-luis-3-dormitorios-144883269
4.48863636973214,4,3,0,14,8,13.864301674514206,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-jesus-maria-lima-4-dormitorios-145644344
4.48863636973214,4,3,0,14,8,13.864301674514206,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-jesus-maria-lima-4-dormitorios-145384305
4.48863636973214,4,3,0,14,8,13.864301674514206,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-jesus-maria-lima-4-dormitorios-145650078
4.499809670330265,4,4,0,11,4,13.020359444337183,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-comas-lima-4-dormitorios-143956816
4.51085950651685,11,4,0,32,5,13.128744971647793,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-144784365
4.51085950651685,3,2,0,32,5,12.390479526523466,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-3-dormitorios-144716905
4.51085950651685,5,3,1,19,6,12.594160981574642,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-nuevo-lurin-lurin-5-a-mas-dormitorios-142885820
4.51085950651685,2,0,1,19,6,12.25486757159303,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-las-palmas-lurin-2-dormitorios-145367649
4.51085950651685,3,2,1,16,3,13.697943623956247,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-santa-catalina-la-victoria-3-dormitorios-4573106
4.51085950651685,6,6,0,18,4,14.12932883467274,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-los-olivos-lima-5-a-mas-dormitorios-144682622
4.51085950651685,2,0,0,35,4,12.446352527631058,https://urbania.pe/inmueble/clasificado/veclcapa-venta-de-casa-en-condevilla-senor-san-martin-de-porres-2-dormitorios-145661172
4.51085950651685,2,0,2,5,4,12.32029824991355,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-el-dorado-carabayllo-2-dormitorios-144479023
4.51085950651685,7,2,0,32,5,12.73670383776449,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-huascar-san-juan-de-lurigancho-5-a-mas-dormitorios-143909197
4.51085950651685,6,3,0,32,5,13.280906112307324,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-143885361
4.51085950651685,2,2,0,19,6,13.003582093664077,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-de-lurin-lurin-2-dormitorios-145081764
