Área Total log,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta log,Precio Cierre log,Codigo
4.2626798770413155,2,1,0,22,3,7.601402334583733,7.550135342488429,1096662
4.30406509320417,1,1,0,34,6,8.294299608857235,8.412054873292933,1090323
4.330733340286331,2,2,0,27,8,8.648396877031582,8.648396877031582,1114525
4.382026634673881,3,0,0,20,8,8.489410810403786,8.481358738407021,1110620
4.382026634673881,3,1,0,26,8,8.489410810403786,8.481358738407021,1102722
4.394449154672439,1,1,0,8,5,7.0909098220799835,7.0909098220799835,1052172
4.394449154672439,1,1,0,7,4,8.689632748355741,8.689632748355741,1093451
4.394449154672439,2,2,0,8,5,8.006700845440367,7.937731775260109,1085885
4.394449154672439,1,0,0,5,4,7.170888478512505,7.0909098220799835,1113216
4.394449154672439,1,1,0,8,5,7.601402334583733,7.496097345175956,1124544
